"contrato;periodo;mes;nombre_banco;tipo_archivo_recaudo;total_recaudo;total_transacciones;periodo_mes"
"alumbrado publico;2014;4;bogota;presencial;77358445;17;2014/4"
"alumbrado publico;2014;4;caja social;presencial;59596;4;2014/4"
"alumbrado publico;2014;4;colpatria;presencial;3875400;3;2014/4"
"alumbrado publico;2014;4;davivienda;presencial;4542114;5;2014/4"
"alumbrado publico;2014;4;itau;presencial;2211000;5;2014/4"
"alumbrado publico;2014;4;occidente;presencial;459000;2;2014/4"
"alumbrado publico;2014;4;popular;presencial;175748;6;2014/4"
"alumbrado publico;2014;4;sudameris;presencial;572058;48;2014/4"
"circulacion y transito;2014;4;no definido;presencial;3234604898;827;2014/4"
"circulacion y transito;2014;4;bancolombia;presencial;12887;4;2014/4"
"circulacion y transito;2014;4;bbva;presencial;3035426253;20;2014/4"
"circulacion y transito;2014;4;occidente;presencial;644283;106;2014/4"
"circulacion y transito;2014;4;popular;presencial;14313818;3507;2014/4"
"constructores;2014;4;no definido;presencial;363825081;10;2014/4"
"cuotas partes jubilatorias;2014;4;no definido;presencial;551005145;5;2014/4"
"cuotas partes jubilatorias;2014;4;popular;presencial;4079929;1;2014/4"
"deguello de ganado;2014;4;no definido;presencial;122437635;2;2014/4"
"delineacion urbana;2014;4;no definido;presencial;1013439844;204;2014/4"
"delineacion urbana;2014;4;av villas;presencial;788892;6;2014/4"
"delineacion urbana;2014;4;bancolombia;presencial;94603;1;2014/4"
"delineacion urbana;2014;4;bbva;presencial;12161921;2;2014/4"
"delineacion urbana;2014;4;bogota;presencial;24804625;7;2014/4"
"delineacion urbana;2014;4;caja social;presencial;928759;6;2014/4"
"delineacion urbana;2014;4;colpatria;presencial;2374546;4;2014/4"
"delineacion urbana;2014;4;davivienda;presencial;6709505;10;2014/4"
"delineacion urbana;2014;4;itau;presencial;701174;1;2014/4"
"delineacion urbana;2014;4;occidente;presencial;11842860;12;2014/4"
"delineacion urbana;2014;4;popular;presencial;155384;1;2014/4"
"espectaculos publicos;2014;4;no definido;presencial;16286896;1;2014/4"
"espectaculos publicos;2014;4;bogota;presencial;793576779;8;2014/4"
"espectaculos publicos;2014;4;itau;presencial;2673365;6;2014/4"
"espectaculos publicos;2014;4;popular;presencial;286654;1;2014/4"
"estampilla procultura;2014;4;no definido;presencial;1052301;1;2014/4"
"estampilla procultura;2014;4;bogota;presencial;28751453;3;2014/4"
"estampilla procultura;2014;4;occidente;presencial;2177000;1;2014/4"
"impuesto predial;2014;4;no definido;presencial;39103151044;72856;2014/4"
"impuesto predial;2014;4;agrario;presencial;54530857;171;2014/4"
"impuesto predial;2014;4;av villas;presencial;393080957;1693;2014/4"
"impuesto predial;2014;4;bancolombia;presencial;6031281098;10161;2014/4"
"impuesto predial;2014;4;bbva;presencial;1793028065;1792;2014/4"
"impuesto predial;2014;4;bogota;presencial;4886520876;9147;2014/4"
"impuesto predial;2014;4;caja social;presencial;814837068;2546;2014/4"
"impuesto predial;2014;4;colpatria;presencial;635805665;1142;2014/4"
"impuesto predial;2014;4;davivienda;presencial;3538569769;8414;2014/4"
"impuesto predial;2014;4;itau;presencial;686967591;949;2014/4"
"impuesto predial;2014;4;occidente;presencial;8579936279;14053;2014/4"
"impuesto predial;2014;4;popular;presencial;484743476;1578;2014/4"
"impuesto predial;2014;4;sudameris;presencial;195395437;1120;2014/4"
"impuesto telefonico;2014;4;no definido;presencial;100672512;1;2014/4"
"impuesto telefonico;2014;4;bogota;presencial;91234283;1;2014/4"
"impuesto telefonico;2014;4;occidente;presencial;2170120566;1;2014/4"
"industria y comercio;2014;4;no definido;presencial;16667618380;23969;2014/4"
"industria y comercio;2014;4;agrario;presencial;27849355;42;2014/4"
"industria y comercio;2014;4;av villas;presencial;135225105;391;2014/4"
"industria y comercio;2014;4;bancolombia;presencial;6550124635;3533;2014/4"
"industria y comercio;2014;4;bbva;presencial;1122047342;436;2014/4"
"industria y comercio;2014;4;bogota;presencial;5741356640;4682;2014/4"
"industria y comercio;2014;4;caja social;presencial;109412435;735;2014/4"
"industria y comercio;2014;4;colpatria;presencial;233070953;341;2014/4"
"industria y comercio;2014;4;davivienda;presencial;2055161130;2260;2014/4"
"industria y comercio;2014;4;itau;presencial;234529998;240;2014/4"
"industria y comercio;2014;4;occidente;presencial;3734031009;2568;2014/4"
"industria y comercio;2014;4;popular;presencial;135485518;459;2014/4"
"industria y comercio;2014;4;sudameris;presencial;87170897;325;2014/4"
"ingresos no tributarios;2014;4;no definido;presencial;3263322396;23367;2014/4"
"ingresos no tributarios;2014;4;av villas;presencial;4335375;24;2014/4"
"ingresos no tributarios;2014;4;bancolombia;presencial;87708468;354;2014/4"
"ingresos no tributarios;2014;4;bbva;presencial;3908192;25;2014/4"
"ingresos no tributarios;2014;4;bogota;presencial;16620310;67;2014/4"
"ingresos no tributarios;2014;4;caja social;presencial;9035224;278;2014/4"
"ingresos no tributarios;2014;4;colpatria;presencial;18657793;21;2014/4"
"ingresos no tributarios;2014;4;davivienda;presencial;391479143;236;2014/4"
"ingresos no tributarios;2014;4;itau;presencial;78228;2;2014/4"
"ingresos no tributarios;2014;4;occidente;presencial;665759819;4161;2014/4"
"ingresos no tributarios;2014;4;popular;presencial;3071231730;36925;2014/4"
"ingresos no tributarios;2014;4;sudameris;presencial;51479;1;2014/4"
"otros ingresos;2014;4;no definido;presencial;27732763233;429;2014/4"
"otros ingresos;2014;4;av villas;presencial;56358;1;2014/4"
"otros ingresos;2014;4;bancolombia;presencial;525827760;35;2014/4"
"otros ingresos;2014;4;bbva;presencial;116136457;24;2014/4"
"otros ingresos;2014;4;bogota;presencial;781563421;57;2014/4"
"otros ingresos;2014;4;caja social;presencial;1265125;2;2014/4"
"otros ingresos;2014;4;colpatria;presencial;4377614;3;2014/4"
"otros ingresos;2014;4;davivienda;presencial;7319184;3;2014/4"
"otros ingresos;2014;4;itau;presencial;124646282;1;2014/4"
"otros ingresos;2014;4;occidente;presencial;1135070157;47;2014/4"
"otros ingresos;2014;4;popular;presencial;60304953241;30;2014/4"
"otros ingresos;2014;4;sudameris;presencial;97216;1;2014/4"
"publicidad exterior visual;2014;4;no definido;presencial;121148356;436;2014/4"
"publicidad exterior visual;2014;4;av villas;presencial;196000;2;2014/4"
"publicidad exterior visual;2014;4;bancolombia;presencial;285000;3;2014/4"
"publicidad exterior visual;2014;4;bogota;presencial;21493260;103;2014/4"
"publicidad exterior visual;2014;4;colpatria;presencial;886203;4;2014/4"
"publicidad exterior visual;2014;4;davivienda;presencial;786088;7;2014/4"
"publicidad exterior visual;2014;4;itau;presencial;392000;2;2014/4"
"publicidad exterior visual;2014;4;occidente;presencial;5816101;35;2014/4"
"recursos fonset;2014;4;no definido;presencial;1712715781;10;2014/4"
"recursos fonset;2014;4;bbva;presencial;25064358;1;2014/4"
"recursos fonset;2014;4;bogota;presencial;418491636;10;2014/4"
"recursos fonset;2014;4;occidente;presencial;348868047;1;2014/4"
"rentas contractuales;2014;4;no definido;presencial;3517442584;431;2014/4"
"rentas contractuales;2014;4;av villas;presencial;295831;4;2014/4"
"rentas contractuales;2014;4;bancolombia;presencial;31771738;21;2014/4"
"rentas contractuales;2014;4;bbva;presencial;23967628;2;2014/4"
"rentas contractuales;2014;4;bogota;presencial;113379719;36;2014/4"
"rentas contractuales;2014;4;caja social;presencial;71870670;30;2014/4"
"rentas contractuales;2014;4;colpatria;presencial;33321591;5;2014/4"
"rentas contractuales;2014;4;davivienda;presencial;160318110;67;2014/4"
"rentas contractuales;2014;4;itau;presencial;19349348;5;2014/4"
"rentas contractuales;2014;4;occidente;presencial;30525307;26;2014/4"
"rentas contractuales;2014;4;popular;presencial;682588;4;2014/4"
"rentas contractuales;2014;4;sudameris;presencial;1353612;2;2014/4"
"retencion ica;2014;4;no definido;presencial;49518353;21;2014/4"
"retencion ica;2014;4;itau;presencial;563000;1;2014/4"
"retencion ica;2014;4;occidente;presencial;1577929;4;2014/4"
"servicios;2014;4;no definido;presencial;106092903;6499;2014/4"
"servicios;2014;4;av villas;presencial;162100;55;2014/4"
"servicios;2014;4;bancolombia;presencial;27436065;1326;2014/4"
"servicios;2014;4;bbva;presencial;293476;4;2014/4"
"servicios;2014;4;bogota;presencial;460748;6;2014/4"
"servicios;2014;4;caja social;presencial;254336;3;2014/4"
"servicios;2014;4;colpatria;presencial;1355244;11;2014/4"
"servicios;2014;4;davivienda;presencial;2348412;23;2014/4"
"servicios;2014;4;occidente;presencial;33752421;1930;2014/4"
"servicios;2014;4;popular;presencial;1099555535;38748;2014/4"
"sistema de ventas por club;2014;4;no definido;presencial;2669260;7;2014/4"
"sistema de ventas por club;2014;4;bogota;presencial;6402620;12;2014/4"
"sobretasa a la gasolina;2014;4;no definido;presencial;7801061000;12;2014/4"
"transferencias;2014;4;no definido;presencial;343071842;10;2014/4"
"transferencias;2014;4;bbva;presencial;1294366;1;2014/4"
"transferencias;2014;4;bogota;presencial;662490624;18;2014/4"
"transferencias;2014;4;davivienda;presencial;1394900957;2;2014/4"
"transferencias;2014;4;occidente;presencial;5648555;2;2014/4"
"alumbrado publico;2014;5;no definido;presencial;3485952144;659;2014/5"
"alumbrado publico;2014;5;agrario;presencial;19226;2;2014/5"
"alumbrado publico;2014;5;av villas;presencial;124450;11;2014/5"
"alumbrado publico;2014;5;bancolombia;presencial;1488992;115;2014/5"
"alumbrado publico;2014;5;bbva;presencial;687000;1;2014/5"
"alumbrado publico;2014;5;bogota;presencial;68711469;6;2014/5"
"alumbrado publico;2014;5;caja social;presencial;122755;9;2014/5"
"alumbrado publico;2014;5;colpatria;presencial;1183948;4;2014/5"
"alumbrado publico;2014;5;davivienda;presencial;5560906;15;2014/5"
"alumbrado publico;2014;5;itau;presencial;2823000;5;2014/5"
"alumbrado publico;2014;5;occidente;presencial;1078978;3;2014/5"
"alumbrado publico;2014;5;popular;presencial;152962;12;2014/5"
"alumbrado publico;2014;5;sudameris;presencial;1027210;82;2014/5"
"circulacion y transito;2014;5;no definido;presencial;462697697;1401;2014/5"
"circulacion y transito;2014;5;bancolombia;presencial;12600;3;2014/5"
"circulacion y transito;2014;5;bbva;presencial;796712201;16;2014/5"
"circulacion y transito;2014;5;occidente;presencial;778531;171;2014/5"
"circulacion y transito;2014;5;popular;presencial;20247236;5058;2014/5"
"constructores;2014;5;no definido;presencial;155180000;5;2014/5"
"cuotas partes jubilatorias;2014;5;no definido;presencial;35282931;5;2014/5"
"cuotas partes jubilatorias;2014;5;davivienda;presencial;9121229;1;2014/5"
"cuotas partes jubilatorias;2014;5;popular;presencial;1200024;1;2014/5"
"deguello de ganado;2014;5;no definido;presencial;74100665;1;2014/5"
"deguello de ganado;2014;5;colpatria;presencial;46251000;1;2014/5"
"delineacion urbana;2014;5;no definido;presencial;2065150271;278;2014/5"
"delineacion urbana;2014;5;av villas;presencial;6125970;4;2014/5"
"delineacion urbana;2014;5;bancolombia;presencial;94626;1;2014/5"
"delineacion urbana;2014;5;bbva;presencial;556959;2;2014/5"
"delineacion urbana;2014;5;bogota;presencial;77025802;4;2014/5"
"delineacion urbana;2014;5;caja social;presencial;275630;1;2014/5"
"delineacion urbana;2014;5;colpatria;presencial;52958304;6;2014/5"
"delineacion urbana;2014;5;davivienda;presencial;19936159;14;2014/5"
"delineacion urbana;2014;5;itau;presencial;4544156;3;2014/5"
"delineacion urbana;2014;5;occidente;presencial;163179554;18;2014/5"
"delineacion urbana;2014;5;popular;presencial;1212261;3;2014/5"
"espectaculos publicos;2014;5;no definido;presencial;1320546;1;2014/5"
"espectaculos publicos;2014;5;bancolombia;presencial;474297177;2;2014/5"
"espectaculos publicos;2014;5;bogota;presencial;552045869;5;2014/5"
"espectaculos publicos;2014;5;itau;presencial;4783380;7;2014/5"
"espectaculos publicos;2014;5;occidente;presencial;533308;1;2014/5"
"espectaculos publicos;2014;5;popular;presencial;337723;1;2014/5"
"estampilla procultura;2014;5;no definido;presencial;42654587;3;2014/5"
"estampilla procultura;2014;5;bogota;presencial;12964549;4;2014/5"
"estampilla procultura;2014;5;occidente;presencial;2755000;1;2014/5"
"impuesto predial;2014;5;no definido;presencial;37295004372;102411;2014/5"
"impuesto predial;2014;5;agrario;presencial;53093474;387;2014/5"
"impuesto predial;2014;5;av villas;presencial;353563614;2572;2014/5"
"impuesto predial;2014;5;bancolombia;presencial;5516407915;14519;2014/5"
"impuesto predial;2014;5;bbva;presencial;985281577;4350;2014/5"
"impuesto predial;2014;5;bogota;presencial;4105046993;12459;2014/5"
"impuesto predial;2014;5;caja social;presencial;672295237;4365;2014/5"
"impuesto predial;2014;5;colpatria;presencial;398370452;1560;2014/5"
"impuesto predial;2014;5;davivienda;presencial;2742543853;9104;2014/5"
"impuesto predial;2014;5;itau;presencial;886497377;765;2014/5"
"impuesto predial;2014;5;occidente;presencial;7685171800;23905;2014/5"
"impuesto predial;2014;5;popular;presencial;992532132;2655;2014/5"
"impuesto predial;2014;5;sudameris;presencial;234855108;2526;2014/5"
"impuesto telefonico;2014;5;no definido;presencial;2405481217;2;2014/5"
"industria y comercio;2014;5;no definido;presencial;39058627584;23808;2014/5"
"industria y comercio;2014;5;agrario;presencial;341938718;41;2014/5"
"industria y comercio;2014;5;av villas;presencial;1066106962;367;2014/5"
"industria y comercio;2014;5;bancolombia;presencial;10229164265;3486;2014/5"
"industria y comercio;2014;5;bbva;presencial;902036125;422;2014/5"
"industria y comercio;2014;5;bogota;presencial;8599210050;4567;2014/5"
"industria y comercio;2014;5;caja social;presencial;100453225;703;2014/5"
"industria y comercio;2014;5;colpatria;presencial;298305805;335;2014/5"
"industria y comercio;2014;5;davivienda;presencial;3925394428;2179;2014/5"
"industria y comercio;2014;5;itau;presencial;335007265;252;2014/5"
"industria y comercio;2014;5;occidente;presencial;6270808734;2451;2014/5"
"industria y comercio;2014;5;popular;presencial;660868895;383;2014/5"
"industria y comercio;2014;5;sudameris;presencial;117896180;339;2014/5"
"ingresos no tributarios;2014;5;no definido;presencial;5206190730;26725;2014/5"
"ingresos no tributarios;2014;5;av villas;presencial;2426413;17;2014/5"
"ingresos no tributarios;2014;5;bancolombia;presencial;73744037;449;2014/5"
"ingresos no tributarios;2014;5;bbva;presencial;4038511;26;2014/5"
"ingresos no tributarios;2014;5;bogota;presencial;27955401;74;2014/5"
"ingresos no tributarios;2014;5;caja social;presencial;5429896;84;2014/5"
"ingresos no tributarios;2014;5;colpatria;presencial;15498695;20;2014/5"
"ingresos no tributarios;2014;5;davivienda;presencial;499091947;265;2014/5"
"ingresos no tributarios;2014;5;itau;presencial;753645;5;2014/5"
"ingresos no tributarios;2014;5;occidente;presencial;1471702523;4811;2014/5"
"ingresos no tributarios;2014;5;popular;presencial;3447106761;41507;2014/5"
"otros ingresos;2014;5;no definido;presencial;2172095243;411;2014/5"
"otros ingresos;2014;5;av villas;presencial;4320979;1;2014/5"
"otros ingresos;2014;5;bancolombia;presencial;727412041;19;2014/5"
"otros ingresos;2014;5;bbva;presencial;7883536;30;2014/5"
"otros ingresos;2014;5;bogota;presencial;738162530;38;2014/5"
"otros ingresos;2014;5;colpatria;presencial;92128332612;2;2014/5"
"otros ingresos;2014;5;davivienda;presencial;5667888;6;2014/5"
"otros ingresos;2014;5;occidente;presencial;1586250715;25;2014/5"
"otros ingresos;2014;5;popular;presencial;399385342;33;2014/5"
"otros ingresos;2014;5;sudameris;presencial;97216;1;2014/5"
"otros ingresos tributarios;2014;5;no definido;presencial;3660435;6;2014/5"
"otros ingresos tributarios;2014;5;occidente;presencial;1933963;1;2014/5"
"publicidad exterior visual;2014;5;no definido;presencial;103158839;442;2014/5"
"publicidad exterior visual;2014;5;av villas;presencial;196000;1;2014/5"
"publicidad exterior visual;2014;5;bbva;presencial;196000;1;2014/5"
"publicidad exterior visual;2014;5;bogota;presencial;25003529;126;2014/5"
"publicidad exterior visual;2014;5;colpatria;presencial;2518475;4;2014/5"
"publicidad exterior visual;2014;5;davivienda;presencial;490000;4;2014/5"
"publicidad exterior visual;2014;5;itau;presencial;196000;2;2014/5"
"publicidad exterior visual;2014;5;occidente;presencial;4341507;27;2014/5"
"recursos fonset;2014;5;no definido;presencial;3074837529;9;2014/5"
"recursos fonset;2014;5;bbva;presencial;41515;1;2014/5"
"recursos fonset;2014;5;bogota;presencial;141506191;8;2014/5"
"recursos fonset;2014;5;occidente;presencial;444830324;2;2014/5"
"rentas contractuales;2014;5;no definido;presencial;442626056;365;2014/5"
"rentas contractuales;2014;5;av villas;presencial;342563;4;2014/5"
"rentas contractuales;2014;5;bancolombia;presencial;32679031;30;2014/5"
"rentas contractuales;2014;5;bbva;presencial;25894100;3;2014/5"
